act_dem_res_count_max,act_dem_res_count_mean,act_dem_res_count_min,act_dem_res_count_ratio,act_dem_res_count_stddev,act_dem_res_count_variance,act_dem_units_max,act_dem_units_mean,act_dem_units_min,act_dem_units_ratio,act_dem_units_stddev,act_dem_units_variance,act_durations_for_res_max,act_durations_for_res_mean,act_durations_for_res_min,act_durations_for_res_ratio,act_durations_for_res_stddev,act_durations_for_res_variance,act_durations_max,act_durations_mean,act_durations_min,act_durations_ratio,act_durations_stddev,act_durations_variance,acts_per_res_max,acts_per_res_mean,acts_per_res_min,acts_per_res_ratio,acts_per_res_stddev,acts_per_res_variance,avgBranch,avgCap,avgDur,avgResESS,avgResSGSzmax,avgTotalCap,cap_job_ratio,cap_stats_max,cap_stats_mean,cap_stats_min,cap_stats_ratio,cap_stats_stddev,cap_stats_variance,cmax,cmaxBalanced,cmaxSGS,maxCap,minCap,nc,njobs,njobsOCESS,njobsOCSGSzmax,nperiods,nperiodsOCESS,nperiodsOCSGSzmax,nres,numBinaryVars_KopCt1,numBinaryVars_KopDt2,numConstraintsKopCt1,numConstraintsKopDt2,numContinuousVarsKopCt1,numContinuousVarsKopDt2,os,prec_per_act_max,prec_per_act_mean,prec_per_act_min,prec_per_act_ratio,prec_per_act_stddev,prec_per_act_variance,predcount_per_act_max,predcount_per_act_mean,predcount_per_act_min,predcount_per_act_ratio,predcount_per_act_stddev,predcount_per_act_variance,rc,rc0,rc1,rc2,rc3,res_job_ratio,res_util_ratio_max,res_util_ratio_mean,res_util_ratio_min,res_util_ratio_ratio,res_util_ratio_stddev,res_util_ratio_variance,revSlope,revWidth,rf,rs,rs0,rs1,rs2,rs3,succcount_per_act_max,succcount_per_act_mean,succcount_per_act_min,succcount_per_act_ratio,succcount_per_act_stddev,succcount_per_act_variance,tmax,tmin,tminBalanced,tminSGS,total_capacity,best_model
4,3.91304,0,0,0.586519,0.344004,35,21.7283,0,0,6.52485,42.5737,479,479,479,1,0,0,10,5.20652,0,0,2.8729,8.25358,90,90,90,1,0,0,166,55.25,5.20652,49.9688,49.9688,82.5,2.40217,58,55.25,53,0.913793,2.06155,4.25,209.5,148,209.5,58,53,1.80435,92,57,57,480,21,21,4,11324,7023780,21623,41181,182,1,0.323698,6,3.6087,2,0.333333,0.863885,0.746297,3,1.80435,0,0,0.867473,0.752509,0.100627,0.107677,0.095353,0.105031,0.094444,0.043478,9.69091,9.05639,8.5,0.877111,0.863767,0.746093,34.9167,6,0.978261,0.704263,0.703125,0.703125,0.704918,0.705882,3,1.80435,0,0,0.815228,0.664597,75,69,69,69,221,1
4,2.94565,0,0,0.930132,0.865145,34,16.7609,0,0,7.60909,57.8982,373,361.5,353,0.946381,9.29157,86.3333,10,5.29348,0,0,2.86908,8.2316,72,67.75,65,0.902778,2.98608,8.91667,138,46.25,5.29348,42.4831,42.3115,69,2.01087,55,46.25,40,0.727273,6.29153,39.5833,516.5,145.5,349,55,40,1.5,92,56,61,488,23,27,4,12788,7152290,23730,41899,182,1,0.216675,5,3,2,0.4,0.838628,0.703297,3,1.5,0,0,0.791438,0.626374,0.12454,0.144444,0.112137,0.137645,0.103935,0.043478,10.4,8.46869,6.96364,0.66958,1.90426,3.62622,172.167,3,0.736413,0.50393,0.508475,0.5,0.507246,0.5,3,1.5,0,0,0.748625,0.56044,86,83,83,83,185,1
4,3.91304,0,0,0.586519,0.344004,32,21.8804,0,0,5.99788,35.9746,486,486,486,1,0,0,10,5.28261,0,0,2.91388,8.49068,90,90,90,1,0,0,194,66,5.28261,60.4671,60.4671,98.5,2.86957,73,66,57,0.780822,6.8313,46.6667,0,0,0,73,57,2.1087,92,0,0,487,0,0,4,9476,6819880,18851,40114,182,1,0.434066,6,4.21739,2,0.333333,0.887348,0.787386,3,2.1087,0,0,0.954533,0.911133,0.085378,0.097856,0.079227,0.0793,0.085128,0.043478,8.80702,7.68399,7.13043,0.809631,0.707909,0.501135,0,0,0.978261,1,1,1,1,1,3,2.1087,0,0,0.870222,0.757286,91,91,91,91,264,1
4,3.91304,0,0,0.586519,0.344004,34,21.663,0,0,6.43185,41.3687,538,538,538,1,0,0,10,5.84783,0,0,2.89347,8.37219,90,90,90,1,0,0,194,56.75,5.84783,51.3553,51.3553,85,2.46739,60,56.75,53,0.883333,3.77492,14.25,207.5,107,207.5,60,53,2.1087,92,33,33,539,15,15,4,9948,7643770,19559,44900,182,1,0.405877,6,4.21739,2,0.333333,0.836346,0.699475,3,2.1087,0,0,0.965977,0.933111,0.09763,0.098765,0.093704,0.098889,0.099161,0.043478,8.92453,8.78669,8.43333,0.944961,0.908389,0.82517,29.6429,7,0.978261,0.697658,0.698413,0.694444,0.704225,0.693548,3,2.1087,0,0,0.931223,0.867176,101,94,94,94,227,1
4,1.96739,0,0,0.870153,0.757167,33,9.90217,0,0,5.86863,34.4409,278,250,233,0.83813,19.6469,386,10,5.58696,0,0,2.88289,8.31104,49,45.25,42,0.857143,3.30404,10.9167,166,34.5,5.58696,32.0519,32.0519,51.5,1.5,41,34.5,28,0.682927,5.32291,28.3333,61.5,35,61.5,41,28,1.80435,92,38,38,515,13,13,4,7892,7444140,16296,43661,182,1,0.350215,6,3.6087,2,0.333333,0.948759,0.900144,3,1.80435,0,0,0.940413,0.884377,0.150106,0.185216,0.130788,0.171429,0.112992,0.043478,7.96429,6.71198,5.53659,0.695177,1.09601,1.20124,0,0,0.491848,0.706218,0.72,0.705882,0.694444,0.704545,3,1.80435,0,0,0.854711,0.730531,87,87,87,87,138,1
4,1.96739,0,0,0.882692,0.779144,29,10.413,0,0,6.49286,42.1572,292,258.75,211,0.722603,34.8939,1217.58,10,5.46739,0,0,2.95181,8.71321,51,45.25,38,0.745098,5.90903,34.9167,138,30,5.46739,27.6032,27.5362,44.5,1.30435,35,30,19,0.542857,7.39369,54.6667,284.5,102.5,217,35,19,1.5,92,67,65,504,24,29,4,9166,7330380,18206,42955,182,1,0.259197,4,3,2,0.5,0.82542,0.681319,3,1.5,0,0,0.777429,0.604396,0.182222,0.1735,0.168213,0.146179,0.240997,0.043478,9.1579,8.13363,6.28571,0.686371,1.334,1.77956,47.4167,6,0.491848,0.51546,0.511111,0.511111,0.510204,0.529412,3,1.5,0,0,0.791438,0.626374,104,98,98,98,120,1
4,3.91304,0,0,0.586519,0.344004,34,20.9348,0,0,6.41222,41.1166,523,523,523,1,0,0,10,5.68478,0,0,2.94614,8.67977,90,90,90,1,0,0,166,66,5.68478,60.7099,60.7099,98.75,2.86957,78,66,60,0.769231,8.12404,66,0,0,0,78,60,1.80435,92,0,0,524,0,0,4,11040,7442960,21197,43695,182,1,0.340659,6,3.6087,2,0.333333,0.971648,0.9441,3,1.80435,0,0,0.916745,0.840421,0.081792,0.077954,0.088333,0.090653,0.070228,0.043478,8.15873,7.36128,6.32051,0.774693,0.916895,0.840697,0,0,0.978261,1,1,1,1,1,3,1.80435,0,0,0.854711,0.730531,93,93,93,93,264,1
4,1.96739,0,0,0.931159,0.867057,24,10.5761,0,0,6.11651,37.4117,304,267,215,0.707237,42.7629,1828.67,10,5.84783,0,0,3.05602,9.33923,52,45.25,41,0.788462,5.31507,28.25,138,48.25,5.84783,45.6846,45.6846,72,2.09783,57,48.25,35,0.614035,9.42956,88.9167,0,0,0,57,35,1.5,92,0,0,539,0,0,4,9424,7977710,18594,46689,182,1,0.239608,5,3,2,0.4,0.864438,0.747253,3,1.5,0,0,0.791438,0.626374,0.114079,0.101215,0.114983,0.096563,0.143554,0.043478,5.88571,5.1004,4.53846,0.771098,0.902209,0.813981,0,0,0.491848,1,1,1,1,1,3,1.5,0,0,0.763163,0.582418,77,77,77,77,193,1
4,1.96739,0,0,0.942886,0.889035,24,10.8478,0,0,5.74922,33.0535,268,249.25,234,0.873134,14.1745,200.917,10,5.11957,0,0,3.11974,9.7328,50,45.25,41,0.82,4.03113,16.25,138,43.75,5.11957,40.9523,40.9523,65.5,1.90217,52,43.75,31,0.596154,9.10586,82.9167,116,97.5,116,52,31,1.5,92,50,50,472,17,17,4,9272,6867220,18366,40252,182,1,0.234591,5,3,2,0.4,0.889499,0.791209,3,1.5,0,0,0.791438,0.626374,0.130558,0.108818,0.172958,0.124207,0.11625,0.043478,8.12903,5.936,4.46154,0.54884,1.80373,3.25346,0,0,0.491848,0.699395,0.7,0.7,0.693878,0.703704,3,1.5,0,0,0.777429,0.604396,90,90,90,90,175,1
4,2.94565,0,0,0.881608,0.777233,34,15.9239,0,0,6.38892,40.8183,378,364.5,327,0.865079,25.04,627,10,5.27174,0,0,2.69759,7.277,71,67.75,63,0.887324,3.59398,12.9167,138,77.75,5.27174,73.7649,73.7649,116.5,3.38043,100,77.75,61,0.61,16.7407,280.25,0,0,0,100,61,1.5,92,0,0,486,0,0,4,12408,7287860,23160,42639,182,1,0.245342,5,3,2,0.4,0.913874,0.835165,3,1.5,0,0,0.83205,0.692308,0.071567,0.070896,0.077465,0.084049,0.053857,0.043478,5.5,4.82877,3.77,0.685455,1.1676,1.3633,0,0,0.736413,1,1,1,1,1,3,1.5,0,0,0.763163,0.582418,71,71,71,71,311,1
1,0.978261,0,0,0.14663,0.0215,10,5.29348,0,0,2.87673,8.27556,150,117.75,95,0.633333,23.2433,540.25,10,5.11957,0,0,2.7006,7.29324,27,22.5,18,0.666667,5.19615,27,194,13.75,5.11957,12.6531,12.5487,20.25,0.597826,16,13.75,11,0.6875,2.21736,4.91667,248.5,65,150,16,11,2.1087,92,74,76,472,46,53,4,2160,6737630,7501,39592,182,1,0.445294,6,4.21739,2,0.333333,0.823102,0.677497,3,2.1087,0,0,0.931223,0.867176,0.391243,0.361111,0.414815,0.410256,0.378788,0.043478,11.0769,8.77794,6.81818,0.61553,2.29963,5.2883,8.875,28,0.244565,0.198685,0.1875,0.2,0.176471,0.230769,3,2.1087,0,0,0.907315,0.82322,113,85,94,88,55,0
4,2.94565,0,0,0.953468,0.909101,34,16.2935,0,0,6.67872,44.6052,436,405.5,367,0.841743,28.5715,816.333,10,5.77174,0,0,2.91681,8.50776,71,67.75,62,0.873239,4.03113,16.25,138,54,5.77174,50.0428,50.0428,80.75,2.34783,63,54,45,0.714286,7.52773,56.6667,262,189.5,262,63,45,1.5,92,58,58,532,24,24,4,12352,7874640,23076,46088,182,1,0.243192,5,3,2,0.4,0.851631,0.725275,3,1.5,0,0,0.763163,0.582418,0.103198,0.103297,0.100053,0.115771,0.093673,0.043478,7.23077,6.96573,6.65079,0.919791,0.78901,0.622536,87.3333,3,0.736413,0.701265,0.7,0.707692,0.7,0.697368,3,1.5,0,0,0.777429,0.604396,81,78,78,78,216,1
4,3.91304,0,0,0.586519,0.344004,35,21.2717,0,0,6.54839,42.8814,480,480,480,1,0,0,10,5.21739,0,0,2.98283,8.89728,90,90,90,1,0,0,166,36,5.21739,31.1887,31.1195,53.75,1.56522,38,36,33,0.868421,2.16025,4.66667,638,220.5,571.5,38,33,1.80435,92,72,72,481,42,45,4,10620,6754000,20567,39695,182,1,0.365743,6,3.6087,2,0.333333,0.838058,0.702341,3,1.80435,0,0,0.892449,0.796465,0.15156,0.145029,0.147222,0.171044,0.142943,0.043478,15.3939,13.6404,12.8649,0.83571,1.3366,1.78651,49.0769,13,0.978261,0.505136,0.5,0.5,0.511111,0.509434,3,1.80435,0,0,0.854711,0.730531,115,102,102,102,144,1
1,0.978261,0,0,0.14663,0.0215,10,5.58696,0,0,2.92452,8.55279,142,125.5,104,0.732394,16.1142,259.667,10,5.45652,0,0,3.07208,9.43765,25,22.5,18,0.72,3.10913,9.66667,166,13,5.45652,11.7768,11.6769,19.25,0.565217,15,13,12,0.8,1.41421,2,253.5,44.5,153,15,12,1.80435,92,76,75,503,58,64,4,2288,7156900,7583,42020,182,1,0.344482,6,3.6087,2,0.333333,0.838058,0.702341,3,1.80435,0,0,0.892449,0.796465,0.441105,0.397222,0.40942,0.513333,0.444444,0.043478,12.8333,9.94583,8,0.623377,1.80694,3.26502,9.38889,27,0.244565,0.218056,0.2,0.222222,0.25,0.2,3,1.80435,0,0,0.841756,0.708553,128,101,119,111,52,0
4,2.94565,0,0,0.881608,0.777233,31,15.7717,0,0,6.81483,46.4418,377,351.25,337,0.893899,18.6615,348.25,10,5.06522,0,0,3.07348,9.44625,70,67.75,65,0.928571,2.62996,6.91667,166,37.5,5.06522,33.6911,33.637,56,1.63043,41,37.5,34,0.829268,3.10913,9.66667,373,168,322.5,41,34,1.80435,92,54,57,467,25,27,4,11092,6738620,21186,39547,182,1,0.326326,5,3.6087,2,0.4,0.901239,0.812232,3,1.80435,0,0,0.880049,0.774487,0.143342,0.153743,0.130582,0.141026,0.148016,0.043478,10.3611,9.71694,8.4878,0.819198,1.09881,1.20738,24.8667,15,0.736413,0.506902,0.510638,0.508197,0.508772,0.5,3,1.80435,0,0,0.867473,0.752509,95,80,80,80,150,1
4,1.96739,0,0,0.882692,0.779145,28,11.0978,0,0,6.27757,39.4079,250,216.75,180,0.72,33.5994,1128.92,10,4.96739,0,0,2.99249,8.95497,53,45.25,40,0.754717,6.39661,40.9167,194,47.25,4.96739,44.5846,44.5846,70.5,2.05435,60,47.25,35,0.583333,10.3401,106.917,0,0,0,60,35,2.1087,92,0,0,458,0,0,4,7092,6518260,15096,38317,182,1,0.439083,6,4.21739,2,0.333333,0.923753,0.85332,3,2.1087,0,0,0.94295,0.889155,0.124575,0.125463,0.116327,0.165,0.091509,0.043478,6.6,5.53132,4.65306,0.705009,1.30757,1.70974,0,0,0.491848,1,1,1,1,1,3,2.1087,0,0,0.882759,0.779264,79,79,79,79,189,1
1,0.978261,0,0,0.14663,0.0215,10,5.5,0,0,3.05085,9.30769,143,118.25,103,0.72028,17.8022,316.917,10,5.1413,0,0,3.05474,9.33146,24,22.5,21,0.875,1.29099,1.66667,138,16.5,5.1413,15.3919,15.2658,24.5,0.717391,20,16.5,14,0.7,2.64575,7,295.5,74,176,20,14,1.5,92,75,76,474,31,42,4,2956,7052380,8739,41284,182,1,0.246297,5,3,2,0.4,0.92582,0.857143,3,1.5,0,0,0.805203,0.648352,0.340722,0.340686,0.32381,0.328261,0.37013,0.043478,8.17647,7.66733,6.8,0.831655,1.07186,1.14889,16.4167,18,0.244565,0.203956,0.189189,0.208333,0.196078,0.222222,3,1.5,0,0,0.763163,0.582418,84,66,70,68,66,1
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.39941,19.3548,144,135,115,0.798611,13.7356,188.667,10,5.625,0,0,3.2204,10.371,24,22.5,20,0.833333,1.73205,3,49,10,5.625,7.26519,7.21271,15,1.25,10,10,10,1,0,0,74,23,55,10,10,1.53125,32,10,12,181,17,25,4,386,151816,1155,3372,62,1,0.764113,7,3.0625,2,0.285714,1.21649,1.47984,6,1.53125,0,0,1.07716,1.16028,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8,0.833333,0.57735,0.333333,7.4,10,0.703125,0.473856,0.444444,0.117647,0.333333,1,4,1.53125,0,0,0.87931,0.773185,129,119,119,119,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.80591,23.0968,161,129.75,106,0.658385,24.5679,603.583,10,5.40625,0,0,3.04651,9.28125,27,22.5,18,0.666667,3.69685,13.6667,54,10,5.40625,8.93391,7.46695,15,1.25,10,10,10,1,0,0,686.5,73,176,10,10,1.6875,32,29,29,174,17,48,4,1338,315330,2485,6026,62,1,0.185484,20,3.375,2,0.1,4.19485,17.5968,20,1.6875,0,0,3.37388,11.3831,0.4,0.4,0.4,0.4,0.4,0.125,10.8,9,7.2,0.666667,1.41421,2,10.2463,67,0.703125,0.049928,0.035714,0.05,0.04878,0.065217,18,1.6875,0,0,3.08417,9.5121,91,24,65,51,40,0
3,2.8125,0,0,0.737804,0.544355,22,11.25,0,0,4.43592,19.6774,164,132.75,110,0.670732,23.2002,538.25,10,5.53125,0,0,3.1723,10.0635,27,22.5,20,0.740741,3.10913,9.66667,51,10,5.53125,7.29213,7.25421,15,1.25,10,10,10,1,0,0,70.5,43,57,10,10,1.59375,32,17,15,178,32,31,4,272,155020,985,3413,62,1,0.822581,6,3.1875,1,0.166667,1.06066,1.125,4,1.59375,0,0,0.837021,0.700605,0.4,0.4,0.4,0.4,0.4,0.125,10.8,9,8,0.740741,1.1547,1.33333,2.51786,28,0.703125,0.328125,0.333333,0.666667,0.1875,0.125,3,1.59375,0,0,0.837021,0.700605,137,109,111,111,40,0
3,2.8125,0,0,0.737804,0.544355,21,11.25,0,0,4.41405,19.4839,134,114,98,0.731343,15.2315,232,10,4.75,0,0,3.00537,9.03226,25,22.5,21,0.84,1.91485,3.66667,54,10,4.75,8.61275,7.45915,15,1.25,10,10,10,1,0,0,494,76.5,141,10,10,1.6875,32,27,28,153,12,37,4,1378,270841,2545,5202,62,1,0.165323,23,3.375,2,0.086957,5.02734,25.2742,23,1.6875,0,0,3.89737,15.1895,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8.4,0.84,1,1,12.0488,41,0.703125,0.04234,0.031746,0.065217,0.014706,0.057692,22,1.6875,0,0,3.7195,13.8347,83,42,54,52,40,0
3,2.8125,0,0,0.737804,0.544355,17,11.25,0,0,4.1035,16.8387,139,120,111,0.798561,12.8062,164,10,5,0,0,3.07959,9.48387,26,22.5,21,0.807692,2.38048,5.66667,55,10,5,7.88975,7.31522,15,1.25,10,10,10,1,0,0,308.5,56.5,123.5,10,10,1.71875,32,28,29,161,32,44,4,1126,252903,2209,4945,62,1,0.334677,14,3.4375,2,0.142857,2.34091,5.47984,14,1.71875,0,0,2.35871,5.56351,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,8.4,0.807692,1.1547,1.33333,6.85556,45,0.703125,0.104206,0.157895,0.1875,0,0.071429,6,1.71875,0,0,1.46429,2.14415,92,47,69,59,40,1
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.40674,19.4194,123,106.5,98,0.796748,11.2101,125.667,10,4.4375,0,0,2.79328,7.80242,26,22.5,19,0.730769,3.10913,9.66667,59,10,4.4375,7.98951,7.42657,15,1.25,10,10,10,1,0,0,280.5,60,119.5,10,10,1.84375,32,26,29,143,22,36,4,1124,230281,2201,4497,62,1,0.330645,17,3.6875,2,0.117647,3.24721,10.5444,17,1.84375,0,0,2.87491,8.26512,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,7.6,0.730769,1.41421,2,9.04839,31,0.703125,0.114484,0.085714,0.111111,0.111111,0.15,12,1.84375,0,0,2.23043,4.9748,75,44,53,45,40,0
3,2.8125,0,0,0.737804,0.544355,16,11.25,0,0,3.94314,15.5484,154,140.25,124,0.805195,12.8679,165.583,10,5.84375,0,0,3.40881,11.62,24,22.5,21,0.875,1.29099,1.66667,49,10,5.84375,7.19016,7.11569,15,1.25,10,10,10,1,0,0,74.5,40,46.5,10,10,1.53125,32,16,16,188,23,29,4,366,152514,1129,3415,62,1,0.778226,6,3.0625,2,0.333333,1.01401,1.02823,3,1.53125,0,0,0.717719,0.515121,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8.4,0.875,0.816497,0.666667,9.3125,8,0.703125,0.344643,0.428571,0.5,0.25,0.2,4,1.53125,0,0,0.87931,0.773185,134,126,126,126,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.30304,18.5161,132,114.75,91,0.689394,18.9978,360.917,10,4.78125,0,0,2.98095,8.88609,24,22.5,19,0.791667,2.38048,5.66667,37,10,4.78125,7.125,7.10227,15,1.25,10,10,10,1,0,0,22,12,15,10,10,1.15625,32,7,7,154,12,12,4,316,90006,1061,2225,62,1,0.810484,4,2.3125,2,0.5,0.535061,0.28629,3,1.15625,0,0,0.514899,0.265121,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,7.6,0.791667,1.1547,1.33333,0,0,0.703125,0.521429,0.285714,0.3,1,0.5,3,1.15625,0,0,0.57414,0.329637,121,121,121,121,40,1
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.76547,22.7097,151,140.25,130,0.860927,8.92095,79.5833,10,5.84375,0,0,3.01726,9.10383,23,22.5,22,0.956522,0.57735,0.333333,37,10,5.84375,7.05585,7.02394,15,1.25,10,10,10,1,0,0,44,31,32,10,10,1.15625,32,8,10,188,22,22,4,304,109570,1033,2699,62,1,0.806452,5,2.3125,1,0.2,0.780302,0.608871,5,1.15625,0,0,0.766617,0.587702,0.4,0.4,0.4,0.4,0.4,0.125,9.2,9,8.8,0.956522,0.816497,0.666667,0,0,0.703125,0.4375,0.5,0,0.25,1,3,1.15625,0,0,0.514899,0.265121,148,148,148,148,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.55079,20.7097,129,120,100,0.775194,13.4907,182,10,5,0,0,2.99462,8.96774,24,22.5,21,0.875,1.29099,1.66667,110,10,5,8.29193,7.4736,15,1.25,10,10,10,1,0,0,399,101,135.5,10,10,3.4375,32,29,28,161,30,42,4,624,248328,1481,4925,62,1,0.612903,15,6.875,2,0.133333,3.47108,12.0484,14,3.4375,0,0,3.06844,9.41532,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8.4,0.875,0.816497,0.666667,8.3125,48,0.703125,0.045322,0.035714,0.027027,0.069767,0.04878,13,3.4375,0,0,3.04734,9.28629,87,39,62,55,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.77899,22.8387,129,117,100,0.775194,12.3558,152.667,10,4.875,0,0,3.58086,12.8226,27,22.5,20,0.740741,3.31662,11,45,10,4.875,7.48726,7.13854,15,1.25,10,10,10,1,0,0,169.5,24.5,60,10,10,1.40625,32,22,23,157,24,27,4,832,203007,1769,4099,62,1,0.483871,11,2.8125,2,0.181818,1.80389,3.25403,11,1.40625,0,0,1.79353,3.21673,0.4,0.4,0.4,0.4,0.4,0.125,10.8,9,8,0.740741,1,1,11.3,15,0.703125,0.135684,0.153846,0.111111,0.166667,0.111111,6,1.40625,0,0,1.10306,1.21673,89,74,74,74,40,1
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.3626,19.0323,159,143.25,121,0.761006,16.8201,282.917,10,5.96875,0,0,3.27734,10.7409,24,22.5,20,0.833333,1.73205,3,113,10,5.96875,7.7526,7.24219,15,1.25,10,10,10,1,0,0,314.5,42.5,118.5,10,10,3.53125,32,30,29,192,51,57,4,294,278111,1029,5556,62,1,0.822581,11,7.0625,3,0.272727,2.42218,5.86694,7,3.53125,0,0,1.9174,3.67641,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8,0.833333,0.57735,0.333333,5.33051,59,0.703125,0.100671,0.058824,0.066667,0.210526,0.066667,6,3.53125,0,0,1.66529,2.77319,113,54,86,76,40,0
3,2.8125,0,0,0.737804,0.544355,23,11.25,0,0,4.90556,24.0645,139,120,104,0.748201,16.3503,267.333,10,5,0,0,3.20282,10.2581,24,22.5,20,0.833333,1.91485,3.66667,56,10,5,7.53106,7.12888,15,1.25,10,10,10,1,0,0,204,53,74.5,10,10,1.75,32,20,20,161,21,29,4,750,209776,1655,4239,62,1,0.534274,12,3.5,2,0.166667,2.17018,4.70968,12,1.75,0,0,2.07908,4.32258,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8,0.833333,0.816497,0.666667,8.5,24,0.703125,0.131138,0.117647,0.176471,0.130435,0.1,8,1.75,0,0,1.60644,2.58065,99,75,75,75,40,0
3,2.8125,0,0,0.737804,0.544355,22,11.25,0,0,4.64897,21.6129,154,130.5,81,0.525974,33.4315,1117.67,10,5.4375,0,0,3.14117,9.86694,26,22.5,13,0.5,6.35085,40.3333,62,10,5.4375,8.08714,7.54571,15,1.25,10,10,10,1,0,0,361.5,89.5,172,10,10,1.9375,32,25,30,175,24,50,4,1122,284860,2177,5539,62,1,0.310484,12,3.875,2,0.166667,2.36575,5.59677,11,1.9375,0,0,2.07811,4.31855,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,5.2,0.5,2.51661,6.33333,8.40698,43,0.703125,0.065387,0.054054,0.047619,0.068965,0.090909,12,1.9375,0,0,2.10893,4.44758,95,52,64,53,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.26539,18.1935,135,120,111,0.822222,10.8934,118.667,10,5,0,0,2.78243,7.74194,25,22.5,20,0.8,2.08167,4.33333,51,10,5,8.26087,7.43168,15,1.25,10,10,10,1,0,0,402,68,135,10,10,1.59375,32,26,28,161,25,43,4,1190,270349,2255,5227,62,1,0.252016,18,3.1875,2,0.111111,3.25713,10.6089,18,1.59375,0,0,3.01458,9.0877,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,10.3077,39,0.703125,0.089452,0.060606,0.090909,0.090909,0.115385,11,1.59375,0,0,1.99773,3.99093,83,44,61,54,40,0
3,2.8125,0,0,0.737804,0.544355,17,11.25,0,0,4.25782,18.129,103,94.5,85,0.825243,7.4162,55,9,3.9375,0,0,2.73493,7.47984,25,22.5,20,0.8,2.08167,4.33333,106,10,3.9375,7.97638,7.30906,15,1.25,10,10,10,1,0,0,235.5,43,66,10,10,3.3125,32,25,24,127,18,32,4,314,171851,1045,3514,62,1,0.798387,15,6.625,2,0.133333,3.51724,12.371,11,3.3125,0,0,2.41551,5.83468,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,7.35938,32,0.703125,0.084451,0.08,0.09375,0.103448,0.060606,10,3.3125,0,0,2.53285,6.41532,75,43,61,60,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.60014,21.1613,118,112.5,99,0.838983,9.03696,81.6667,10,4.6875,0,0,3.21727,10.3508,24,22.5,21,0.875,1.29099,1.66667,62,10,4.6875,7.40894,7.29636,15,1.25,10,10,10,1,0,0,97,33.5,63,10,10,1.9375,32,20,20,151,21,20,4,602,163970,1485,3449,62,1,0.66129,7,3.875,2,0.285714,1.62143,2.62903,6,1.9375,0,0,1.45774,2.125,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8.4,0.875,0.816497,0.666667,13.8571,7,0.703125,0.185417,0.25,0.166667,0.125,0.2,6,1.9375,0,0,1.36636,1.86694,89,82,82,82,40,0
3,2.8125,0,0,0.737804,0.544355,17,11.25,0,0,4.1504,17.2258,114,104.25,91,0.798246,10.4363,108.917,10,4.34375,0,0,3.05445,9.32964,25,22.5,20,0.8,2.08167,4.33333,38,10,4.34375,7.06964,7.06964,15,1.25,10,10,10,1,0,0,0.5,0.5,0.5,10,10,1.1875,32,2,2,140,1,1,4,36,44019,669,1409,62,1,0.979839,3,2.375,2,0.666667,0.491869,0.241935,2,1.1875,0,0,0.470929,0.221774,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,0.5,1,0.703125,0.9375,1,1,1,0.75,2,1.1875,0,0,0.470929,0.221774,120,119,119,119,40,1
3,2.8125,0,0,0.737804,0.544355,21,11.25,0,0,4.70415,22.129,118,108,91,0.771186,12.083,146,10,4.5,0,0,3.02676,9.16129,25,22.5,20,0.8,2.88675,8.33333,39,10,4.5,7.07241,7.07241,15,1.25,10,10,10,1,0,0,38,24,38,10,10,1.21875,32,14,14,145,23,23,4,178,93762,859,2248,62,1,0.885081,3,2.4375,1,0.333333,0.564401,0.318548,2,1.21875,0,0,0.490844,0.240927,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1.1547,1.33333,2.71429,14,0.703125,0.375,0.75,0.25,0.5,0,2,1.21875,0,0,0.490844,0.240927,116,102,102,102,40,0
